0.1619625, -0.9481675, -0.1301125
0.1619625, -2.818935, -1.073275
0.92295, -3.4451025, -1.5588125
1.3547625, -3.126445, -1.815625
1.3547625, -3.126445, -1.815625
1.3547625, -2.9101625, -1.6979375
-0.68775, 0.06132, -1.094975
-0.68775, 0.2532775, -0.9435125
-0.68775, 0.2532775, -0.775775
0.0457625, -2.543765, -1.1085375
0.451675, -3.5288575, -1.21065
0.6341125, -3.9431, -1.5497125
1.428, -4.3263675, -1.2502
0.2503375, -2.11561, -0.5553625
-0.359275, 1.1682475, -0.04865
-0.0452375, 3.12578, -0.4482625
0.28875, 4.1264125, -0.8274
0.4284875, 4.681495, -0.8274
0.154525, 3.6033025, -0.5431125
1.0710875, 0.70231, 0.22995
