0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
-0.04265625, 0.0, 0.0
-0.04265625, 0.0, 0.0
-0.04265625, 0.0, 0.0
-0.04265625, 0.0, 0.0
-0.04265625, -0.00294, 0.0
-0.04265625, -0.00294, 0.0
-0.04265625, -0.00294, 0.0
-0.04265625, -0.00294, 0.0
-0.04265625, -0.00294, 0.0
-0.04265625, -0.00588, 0.0
-0.04265625, -0.00588, 0.0
-0.04265625, -0.00588, 0.0
-0.04265625, -0.00588, 0.0
-0.04265625, -0.00588, 0.0
-0.04265625, -0.00588, 0.0
-0.04265625, -0.00882, 0.0
-0.04265625, -0.00882, 0.0
-0.04265625, -0.00882, 0.0
-0.04265625, -0.00882, 0.0
-0.04265625, -0.00882, 0.0
-0.04265625, -0.00882, 0.0
-0.04265625, -0.00882, 0.0
-0.04265625, -0.00882, 0.0
-0.04265625, -0.00882, 0.0
-0.04265625, -0.00882, 0.0
-0.04265625, -0.00882, 0.0
-0.04265625, -0.00882, 0.0
-0.04265625, -0.00882, 0.0
-0.04265625, -0.00882, 0.0
-0.04265625, -0.00882, 0.0
-0.04265625, -0.00882, 0.0
-0.04265625, -0.00882, 0.0
-0.04265625, -0.00882, 0.0
-0.04265625, -0.00882, 0.0
-0.04265625, -0.00882, 0.0
-0.04265625, -0.00882, 0.0
-0.04265625, -0.00882, 0.0
-0.04265625, -0.00882, 0.0
-0.04265625, -0.00882, 0.0
-0.04265625, -0.00882, 0.0
-0.04265625, -0.00882, 0.0
-0.04265625, -0.00882, 0.0
-0.04265625, -0.00882, 0.0
-0.04265625, -0.00882, 0.0
-0.0847875, -0.00882, 0.0
-0.0847875, -0.00882, 0.0
-0.0847875, -0.00882, 0.0
-0.0847875, -0.00882, 0.0
-0.0847875, -0.00882, 0.0
-0.0847875, -0.00882, 0.0
-0.0847875, -0.00882, 0.0
-0.0847875, -0.00882, 0.0
-0.0847875, -0.00882, 0.0
-0.0847875, -0.00882, 0.0
-0.0847875, -0.00882, 0.0
-0.0847875, -0.00882, 0.0
-0.0847875, -0.00882, 0.0
-0.0847875, -0.00882, 0.0
-0.0847875, -0.00882, 0.0
-0.0847875, -0.00882, 0.0
-0.08999375, -0.00882, 0.0
-0.08999375, -0.00882, 0.0
-0.08999375, -0.01281, 0.0
-0.08999375, -0.01281, 0.0
-0.08999375, -0.01645, 0.0
-0.08999375, -0.01645, 0.0
-0.08999375, -0.01645, 0.0
-0.08999375, -0.01645, 0.0
-0.08999375, -0.01645, 0.0
-0.08999375, -0.02009, 0.0
-0.08999375, -0.02009, 0.0
-0.08999375, -0.02009, 0.0
-0.08999375, -0.02009, 0.0
-0.08999375, -0.023905, 0.0
-0.08999375, -0.026845, 0.0
-0.08999375, -0.026845, 0.0
-0.08999375, -0.026845, 0.0
-0.08999375, -0.026845, 0.0
-0.08999375, -0.026845, 0.0
-0.08999375, -0.026845, 0.0
-0.08999375, -0.026845, 0.0
-0.08999375, -0.026845, 0.0
-0.08999375, -0.026845, 0.0
-0.08999375, -0.026845, 0.00541625
-0.08999375, -0.026845, 0.00541625
-0.08999375, -0.026845, 0.00541625
-0.08999375, -0.026845, 0.00541625
-0.08999375, -0.026845, 0.00541625
-0.08999375, -0.026845, 0.00541625
-0.08999375, -0.026845, 0.00541625
-0.08999375, -0.026845, 0.00541625
-0.08999375, -0.026845, 0.00541625
-0.08999375, -0.026845, 0.00541625
-0.08999375, -0.026845, 0.00541625
-0.08999375, -0.026845, 0.00541625
-0.08999375, -0.026845, 0.00541625
-0.08999375, -0.026845, 0.00541625
-0.08999375, -0.026845, 0.00541625
-0.08999375, -0.031185, 0.00541625
-0.08999375, -0.0378, 0.00541625
-0.08999375, -0.0378, 0.00541625
-0.08999375, -0.0378, 0.00541625
-0.08999375, -0.0378, 0.00541625
-0.08999375, -0.04179, 0.0087325
-0.08999375, -0.04179, 0.0087325
-0.08999375, -0.04179, 0.0087325
-0.08999375, -0.04179, 0.0087325
-0.08999375, -0.04179, 0.0087325
-0.08999375, -0.04179, 0.0087325
-0.08999375, -0.04179, 0.0087325
-0.08999375, -0.04179, 0.0087325
-0.08999375, -0.04179, 0.0087325
-0.09485, -0.04179, 0.0087325
-0.13820625, -0.04179, 0.0087325
-0.13820625, -0.04179, 0.0087325
-0.1327375, -0.04179, 0.0087325
-0.13776875, -0.04179, 0.0087325
-0.13776875, -0.04179, 0.0087325
-0.147525, -0.04179, 0.0087325
-0.147525, -0.04179, 0.0087325
-0.15395625, -0.04179, 0.0087325
-0.15395625, -0.04179, 0.0087325
-0.15395625, -0.04179, 0.0087325
-0.15395625, -0.04179, 0.0087325
-0.15395625, -0.04179, 0.0087325
-0.1941625, -0.04543, 0.0087325
-0.1941625, -0.04543, 0.0087325
-0.1941625, -0.04543, 0.0087325
-0.1941625, -0.04543, 0.0087325
-0.1941625, -0.04837, 0.0087325
-0.1941625, -0.04837, 0.0087325
-0.1941625, -0.04837, 0.0087325
-0.1941625, -0.04837, 0.0087325
-0.20339375, -0.04837, 0.0087325
-0.20339375, -0.04837, 0.0087325
-0.20339375, -0.04837, 0.0087325
-0.20339375, -0.05271, 0.0087325
-0.20339375, -0.05271, 0.0087325
-0.20339375, -0.05271, 0.0087325
-0.20339375, -0.05271, 0.0087325
-0.20339375, -0.05271, 0.0087325
-0.20339375, -0.05271, 0.0087325
-0.20339375, -0.05271, 0.0087325
-0.20339375, -0.05271, 0.0087325
-0.20339375, -0.05271, 0.0087325
-0.20339375, -0.05271, 0.0087325
-0.20339375, -0.05271, 0.0087325
-0.20339375, -0.05271, 0.0087325
-0.20339375, -0.05271, 0.0087325
-0.20339375, -0.05271, 0.0087325
-0.20339375, -0.05271, 0.0087325
-0.20339375, -0.05271, 0.0087325
-0.20339375, -0.05271, 0.0087325
-0.20339375, -0.05271, 0.0087325
-0.20339375, -0.05271, 0.0087325
-0.20339375, -0.05271, 0.0087325
-0.20339375, -0.05271, 0.0087325
-0.20339375, -0.05271, 0.0087325
-0.20339375, -0.05271, 0.0087325
-0.20339375, -0.05271, 0.0087325
-0.20339375, -0.05271, 0.0087325
-0.20339375, -0.05271, 0.0087325
-0.20339375, -0.05271, 0.0087325
-0.20339375, -0.05271, 0.0087325
-0.20339375, -0.05271, 0.0087325
-0.20825, -0.05271, 0.0087325
-0.20103125, -0.05271, 0.0087325
-0.1957375, -0.05271, 0.0087325
-0.1957375, -0.055825, 0.0087325
-0.1957375, -0.055825, 0.0087325
-0.1957375, -0.055825, 0.0087325
-0.1957375, -0.055825, 0.0087325
-0.1957375, -0.055825, 0.0087325
-0.18781875, -0.05929, 0.0087325
-0.18781875, -0.05929, 0.0087325
-0.19495, -0.05929, 0.0087325
-0.19495, -0.05929, 0.0087325
-0.19495, -0.06643, 0.0087325
-0.19495, -0.06643, 0.0087325
-0.19495, -0.06643, 0.0087325
-0.19495, -0.06643, 0.0087325
-0.19495, -0.06643, 0.0087325
-0.19495, -0.06643, 0.0087325
-0.19495, -0.06643, 0.0087325
-0.19495, -0.06643, 0.0087325
-0.19495, -0.06643, 0.0087325
-0.19495, -0.06643, 0.0087325
-0.19495, -0.06643, 0.0087325
-0.19495, -0.06643, 0.0087325
-0.19495, -0.06643, 0.0087325
-0.19495, -0.06643, 0.0087325
-0.19495, -0.06643, 0.0087325
-0.19495, -0.06643, 0.0087325
-0.19495, -0.06972, 0.0087325
